489,http://www.wikidata.org/entity/Q1077342
500,http://www.wikidata.org/entity/Q1077441
509,http://www.wikidata.org/entity/Q1077522
529,http://www.wikidata.org/entity/Q1077674
532,http://www.wikidata.org/entity/Q1077698
548,http://www.wikidata.org/entity/Q1077820
556,http://www.wikidata.org/entity/Q1078388
566,http://www.wikidata.org/entity/Q1078451
571,http://www.wikidata.org/entity/Q1078481
579,http://www.wikidata.org/entity/Q1078530
583,http://www.wikidata.org/entity/Q1078568
585,http://www.wikidata.org/entity/Q1078582
586,http://www.wikidata.org/entity/Q1078593
597,http://www.wikidata.org/entity/Q1078687
598,http://www.wikidata.org/entity/Q1078692
600,http://www.wikidata.org/entity/Q1078706
605,http://www.wikidata.org/entity/Q1078751
608,http://www.wikidata.org/entity/Q1078780
610,http://www.wikidata.org/entity/Q1078798
616,http://www.wikidata.org/entity/Q1078862
627,http://www.wikidata.org/entity/Q1078954
634,http://www.wikidata.org/entity/Q1079016
645,http://www.wikidata.org/entity/Q1079113
652,http://www.wikidata.org/entity/Q1079177
658,http://www.wikidata.org/entity/Q1079236
661,http://www.wikidata.org/entity/Q1079258
667,http://www.wikidata.org/entity/Q1079312
680,http://www.wikidata.org/entity/Q1079503
687,http://www.wikidata.org/entity/Q1079621
693,http://www.wikidata.org/entity/Q1079677
1303,http://www.wikidata.org/entity/Q1085300
1317,http://www.wikidata.org/entity/Q1085447
1334,http://www.wikidata.org/entity/Q1085625
1340,http://www.wikidata.org/entity/Q1085686
1342,http://www.wikidata.org/entity/Q1085708
1344,http://www.wikidata.org/entity/Q1085733
1347,http://www.wikidata.org/entity/Q1085758
1351,http://www.wikidata.org/entity/Q1085800
1353,http://www.wikidata.org/entity/Q1085824
1354,http://www.wikidata.org/entity/Q1085832
1356,http://www.wikidata.org/entity/Q1085856
1363,http://www.wikidata.org/entity/Q1085925
1374,http://www.wikidata.org/entity/Q1086029
1385,http://www.wikidata.org/entity/Q1086131
1390,http://www.wikidata.org/entity/Q1086181
1405,http://www.wikidata.org/entity/Q1086335
1410,http://www.wikidata.org/entity/Q1086360
1414,http://www.wikidata.org/entity/Q1086373
1416,http://www.wikidata.org/entity/Q1086379
1420,http://www.wikidata.org/entity/Q1086401
1431,http://www.wikidata.org/entity/Q1086469
1434,http://www.wikidata.org/entity/Q1086481
1437,http://www.wikidata.org/entity/Q1086497
1443,http://www.wikidata.org/entity/Q1086528
1445,http://www.wikidata.org/entity/Q1086539
1451,http://www.wikidata.org/entity/Q1086567
1474,http://www.wikidata.org/entity/Q1086707
1486,http://www.wikidata.org/entity/Q1086804
1492,http://www.wikidata.org/entity/Q1086845
1496,http://www.wikidata.org/entity/Q1086873
1500,http://www.wikidata.org/entity/Q1086904
1501,http://www.wikidata.org/entity/Q1086910
1505,http://www.wikidata.org/entity/Q1086941
1527,http://www.wikidata.org/entity/Q1087118
1545,http://www.wikidata.org/entity/Q1088071
1557,http://www.wikidata.org/entity/Q1088468
1605,http://www.wikidata.org/entity/Q2011077
1616,http://www.wikidata.org/entity/Q2011169
1620,http://www.wikidata.org/entity/Q2011428
1621,http://www.wikidata.org/entity/Q2011441
1624,http://www.wikidata.org/entity/Q2011469
1625,http://www.wikidata.org/entity/Q2011481
1626,http://www.wikidata.org/entity/Q2011491
1629,http://www.wikidata.org/entity/Q2011519
1630,http://www.wikidata.org/entity/Q2011727
1636,http://www.wikidata.org/entity/Q2011983
1638,http://www.wikidata.org/entity/Q2011996
1642,http://www.wikidata.org/entity/Q2012018
1649,http://www.wikidata.org/entity/Q2012069
1657,http://www.wikidata.org/entity/Q2012134
1667,http://www.wikidata.org/entity/Q2012213
1675,http://www.wikidata.org/entity/Q2012265
1680,http://www.wikidata.org/entity/Q2012344
1684,http://www.wikidata.org/entity/Q2012373
1690,http://www.wikidata.org/entity/Q2012407
1691,http://www.wikidata.org/entity/Q2012413
1692,http://www.wikidata.org/entity/Q2012433
1696,http://www.wikidata.org/entity/Q2012456
1699,http://www.wikidata.org/entity/Q2012475
1701,http://www.wikidata.org/entity/Q2013310
1704,http://www.wikidata.org/entity/Q2013335
1705,http://www.wikidata.org/entity/Q2013343
1707,http://www.wikidata.org/entity/Q2013370
1709,http://www.wikidata.org/entity/Q2013386
1710,http://www.wikidata.org/entity/Q2013409
1715,http://www.wikidata.org/entity/Q2013454
1723,http://www.wikidata.org/entity/Q2013515
1725,http://www.wikidata.org/entity/Q2013527
1726,http://www.wikidata.org/entity/Q2013544
1727,http://www.wikidata.org/entity/Q2013550
1728,http://www.wikidata.org/entity/Q2013560
1729,http://www.wikidata.org/entity/Q2013567
1730,http://www.wikidata.org/entity/Q2013577
1731,http://www.wikidata.org/entity/Q2013586
1732,http://www.wikidata.org/entity/Q2013598
1739,http://www.wikidata.org/entity/Q2013668
1744,http://www.wikidata.org/entity/Q2013746
1750,http://www.wikidata.org/entity/Q2013812
1757,http://www.wikidata.org/entity/Q2013865
1772,http://www.wikidata.org/entity/Q2013994
1781,http://www.wikidata.org/entity/Q2014077
1783,http://www.wikidata.org/entity/Q2014092
1786,http://www.wikidata.org/entity/Q2014116
1794,http://www.wikidata.org/entity/Q2014178
1796,http://www.wikidata.org/entity/Q2014196
1803,http://www.wikidata.org/entity/Q2012502
1809,http://www.wikidata.org/entity/Q2012543
1812,http://www.wikidata.org/entity/Q2012564
1815,http://www.wikidata.org/entity/Q2012585
1816,http://www.wikidata.org/entity/Q2012592
1819,http://www.wikidata.org/entity/Q2012606
1825,http://www.wikidata.org/entity/Q2012669
1835,http://www.wikidata.org/entity/Q2012768
1838,http://www.wikidata.org/entity/Q2012799
1840,http://www.wikidata.org/entity/Q2012817
1849,http://www.wikidata.org/entity/Q2012884
1852,http://www.wikidata.org/entity/Q2012908
1859,http://www.wikidata.org/entity/Q2012972
1878,http://www.wikidata.org/entity/Q2013124
1888,http://www.wikidata.org/entity/Q2013197
1890,http://www.wikidata.org/entity/Q2013212
1896,http://www.wikidata.org/entity/Q2013272
1901,http://www.wikidata.org/entity/Q2014230
1905,http://www.wikidata.org/entity/Q2014266
1909,http://www.wikidata.org/entity/Q2014302
1923,http://www.wikidata.org/entity/Q2014437
1924,http://www.wikidata.org/entity/Q2014444
1929,http://www.wikidata.org/entity/Q2014489
1931,http://www.wikidata.org/entity/Q2014507
1946,http://www.wikidata.org/entity/Q2014633
1951,http://www.wikidata.org/entity/Q2014666
1955,http://www.wikidata.org/entity/Q2014700
1958,http://www.wikidata.org/entity/Q2014722
1964,http://www.wikidata.org/entity/Q2014790
1984,http://www.wikidata.org/entity/Q2015170
1985,http://www.wikidata.org/entity/Q2015182
1987,http://www.wikidata.org/entity/Q2015205
1988,http://www.wikidata.org/entity/Q2015214
2012,http://www.wikidata.org/entity/Q2015833
2014,http://www.wikidata.org/entity/Q2015849
2030,http://www.wikidata.org/entity/Q2015990
2060,http://www.wikidata.org/entity/Q2016261
2069,http://www.wikidata.org/entity/Q2016330
2082,http://www.wikidata.org/entity/Q2016452
2091,http://www.wikidata.org/entity/Q2016541
2092,http://www.wikidata.org/entity/Q2016549
2115,http://www.wikidata.org/entity/Q2016770
2119,http://www.wikidata.org/entity/Q2016815
2130,http://www.wikidata.org/entity/Q2016912
2165,http://www.wikidata.org/entity/Q2017257
2171,http://www.wikidata.org/entity/Q2017308
2176,http://www.wikidata.org/entity/Q2017345
2185,http://www.wikidata.org/entity/Q2017420
2189,http://www.wikidata.org/entity/Q2017444
2192,http://www.wikidata.org/entity/Q2017465
2195,http://www.wikidata.org/entity/Q2017490
2196,http://www.wikidata.org/entity/Q2017496
2199,http://www.wikidata.org/entity/Q2017520
2211,http://www.wikidata.org/entity/Q2017629
2212,http://www.wikidata.org/entity/Q2017637
2215,http://www.wikidata.org/entity/Q2017714
2216,http://www.wikidata.org/entity/Q2017722
2223,http://www.wikidata.org/entity/Q2017781
2229,http://www.wikidata.org/entity/Q2017835
2230,http://www.wikidata.org/entity/Q2017844
2231,http://www.wikidata.org/entity/Q2017854
2237,http://www.wikidata.org/entity/Q2017921
2241,http://www.wikidata.org/entity/Q2017962
2245,http://www.wikidata.org/entity/Q2018064
2246,http://www.wikidata.org/entity/Q2018077
2252,http://www.wikidata.org/entity/Q2018323
2261,http://www.wikidata.org/entity/Q2018408
2268,http://www.wikidata.org/entity/Q2018464
2271,http://www.wikidata.org/entity/Q2018563
2277,http://www.wikidata.org/entity/Q2018613
2278,http://www.wikidata.org/entity/Q2018620
2286,http://www.wikidata.org/entity/Q2018697
2304,http://www.wikidata.org/entity/Q2018851
2305,http://www.wikidata.org/entity/Q2018859
2306,http://www.wikidata.org/entity/Q2018866
2307,http://www.wikidata.org/entity/Q2018877
2336,http://www.wikidata.org/entity/Q2019119
2342,http://www.wikidata.org/entity/Q2019169
2343,http://www.wikidata.org/entity/Q2019174
2346,http://www.wikidata.org/entity/Q2019198
2352,http://www.wikidata.org/entity/Q2019246
2353,http://www.wikidata.org/entity/Q2019264
2362,http://www.wikidata.org/entity/Q2019331
2364,http://www.wikidata.org/entity/Q2019346
2376,http://www.wikidata.org/entity/Q2019444
2394,http://www.wikidata.org/entity/Q2019604
2420,http://www.wikidata.org/entity/Q2020814
2422,http://www.wikidata.org/entity/Q2020834
2440,http://www.wikidata.org/entity/Q2020992
2446,http://www.wikidata.org/entity/Q2021039
2452,http://www.wikidata.org/entity/Q2021094
2465,http://www.wikidata.org/entity/Q2021219
2466,http://www.wikidata.org/entity/Q2021225
2478,http://www.wikidata.org/entity/Q2021334
2486,http://www.wikidata.org/entity/Q2021413
2496,http://www.wikidata.org/entity/Q2021501
2501,http://www.wikidata.org/entity/Q2019668
2546,http://www.wikidata.org/entity/Q2020069
2550,http://www.wikidata.org/entity/Q2020116
2561,http://www.wikidata.org/entity/Q2020221
2565,http://www.wikidata.org/entity/Q2020262
2603,http://www.wikidata.org/entity/Q2021548
2642,http://www.wikidata.org/entity/Q2021817
2651,http://www.wikidata.org/entity/Q2021871
2658,http://www.wikidata.org/entity/Q2021918
2668,http://www.wikidata.org/entity/Q2021985
2686,http://www.wikidata.org/entity/Q2022116
2695,http://www.wikidata.org/entity/Q2022177
2699,http://www.wikidata.org/entity/Q2022204
2708,http://www.wikidata.org/entity/Q2022272
2726,http://www.wikidata.org/entity/Q2022399
2760,http://www.wikidata.org/entity/Q2024498
2774,http://www.wikidata.org/entity/Q2058371
2777,http://www.wikidata.org/entity/Q2058401
2781,http://www.wikidata.org/entity/Q2058471
2842,http://www.wikidata.org/entity/Q2457020
2861,http://www.wikidata.org/entity/Q2457220
2876,http://www.wikidata.org/entity/Q2457375
2891,http://www.wikidata.org/entity/Q2457833
2926,http://www.wikidata.org/entity/Q2454079
2953,http://www.wikidata.org/entity/Q2454634
2954,http://www.wikidata.org/entity/Q2454645
2984,http://www.wikidata.org/entity/Q2455647
2985,http://www.wikidata.org/entity/Q2455658
2988,http://www.wikidata.org/entity/Q2455712
2993,http://www.wikidata.org/entity/Q2455768
2999,http://www.wikidata.org/entity/Q2455844
3123,http://www.wikidata.org/entity/Q2459882
3206,http://www.wikidata.org/entity/Q2461538
3231,http://www.wikidata.org/entity/Q2461810
3268,http://www.wikidata.org/entity/Q2462560
3276,http://www.wikidata.org/entity/Q2462649
3374,http://www.wikidata.org/entity/Q2480793
3691,http://www.wikidata.org/entity/Q3563482
3695,http://www.wikidata.org/entity/Q3658266
3804,http://www.wikidata.org/entity/Q4071396
3809,http://www.wikidata.org/entity/Q4095459
3810,http://www.wikidata.org/entity/Q4096244
3813,http://www.wikidata.org/entity/Q4098610
3816,http://www.wikidata.org/entity/Q4098629
3817,http://www.wikidata.org/entity/Q4098711
3823,http://www.wikidata.org/entity/Q4100891
3824,http://www.wikidata.org/entity/Q4101082
3826,http://www.wikidata.org/entity/Q4101544
3827,http://www.wikidata.org/entity/Q4101545
3830,http://www.wikidata.org/entity/Q4101549
3831,http://www.wikidata.org/entity/Q4101550
3836,http://www.wikidata.org/entity/Q4104187
3839,http://www.wikidata.org/entity/Q4104190
3843,http://www.wikidata.org/entity/Q4106374
3845,http://www.wikidata.org/entity/Q4106644
3848,http://www.wikidata.org/entity/Q4106898
3849,http://www.wikidata.org/entity/Q4106901
3850,http://www.wikidata.org/entity/Q4106913
3853,http://www.wikidata.org/entity/Q4107128
3855,http://www.wikidata.org/entity/Q4107146
3856,http://www.wikidata.org/entity/Q4109335
3857,http://www.wikidata.org/entity/Q4109336
3858,http://www.wikidata.org/entity/Q4109339
3859,http://www.wikidata.org/entity/Q4109345
3863,http://www.wikidata.org/entity/Q4111476
3865,http://www.wikidata.org/entity/Q4112182
3866,http://www.wikidata.org/entity/Q4112222
3870,http://www.wikidata.org/entity/Q4113020
3874,http://www.wikidata.org/entity/Q4113940
3876,http://www.wikidata.org/entity/Q4113960
3877,http://www.wikidata.org/entity/Q4113993
3878,http://www.wikidata.org/entity/Q4113994
3880,http://www.wikidata.org/entity/Q4114044
3884,http://www.wikidata.org/entity/Q4122849
3887,http://www.wikidata.org/entity/Q4128506
3889,http://www.wikidata.org/entity/Q4128744
3890,http://www.wikidata.org/entity/Q4129124
3891,http://www.wikidata.org/entity/Q4129125
3895,http://www.wikidata.org/entity/Q4129136
3896,http://www.wikidata.org/entity/Q4129168
3901,http://www.wikidata.org/entity/Q4130959
3909,http://www.wikidata.org/entity/Q4133621
3910,http://www.wikidata.org/entity/Q4135252
3912,http://www.wikidata.org/entity/Q4135257
3916,http://www.wikidata.org/entity/Q4139108
3918,http://www.wikidata.org/entity/Q4139112
3919,http://www.wikidata.org/entity/Q4139562
3926,http://www.wikidata.org/entity/Q4142867
3929,http://www.wikidata.org/entity/Q4143474
3934,http://www.wikidata.org/entity/Q4144813
3939,http://www.wikidata.org/entity/Q4146413
3942,http://www.wikidata.org/entity/Q4147395
3944,http://www.wikidata.org/entity/Q4147402
3948,http://www.wikidata.org/entity/Q4147632
3953,http://www.wikidata.org/entity/Q4153183
3954,http://www.wikidata.org/entity/Q4153613
3956,http://www.wikidata.org/entity/Q4156007
3962,http://www.wikidata.org/entity/Q4157244
3966,http://www.wikidata.org/entity/Q4160566
3967,http://www.wikidata.org/entity/Q4160567
3969,http://www.wikidata.org/entity/Q4161745
3970,http://www.wikidata.org/entity/Q4161746
3973,http://www.wikidata.org/entity/Q4163418
3977,http://www.wikidata.org/entity/Q4163452
3981,http://www.wikidata.org/entity/Q4163793
3983,http://www.wikidata.org/entity/Q4164243
3984,http://www.wikidata.org/entity/Q4164789
3987,http://www.wikidata.org/entity/Q4164919
3993,http://www.wikidata.org/entity/Q4167481
3995,http://www.wikidata.org/entity/Q4167497
3998,http://www.wikidata.org/entity/Q4167520
4000,http://www.wikidata.org/entity/Q4167689
4003,http://www.wikidata.org/entity/Q4168974
4007,http://www.wikidata.org/entity/Q4169003
4008,http://www.wikidata.org/entity/Q4169004
4009,http://www.wikidata.org/entity/Q4169006
4010,http://www.wikidata.org/entity/Q4170664
4011,http://www.wikidata.org/entity/Q4170665
4013,http://www.wikidata.org/entity/Q4171513
4014,http://www.wikidata.org/entity/Q4171514
4016,http://www.wikidata.org/entity/Q4171517
4018,http://www.wikidata.org/entity/Q4171554
4019,http://www.wikidata.org/entity/Q4171555
4029,http://www.wikidata.org/entity/Q4175057
4031,http://www.wikidata.org/entity/Q4175146
4038,http://www.wikidata.org/entity/Q4179847
4046,http://www.wikidata.org/entity/Q4183518
4049,http://www.wikidata.org/entity/Q4183623
4050,http://www.wikidata.org/entity/Q4183714
4058,http://www.wikidata.org/entity/Q4189431
4061,http://www.wikidata.org/entity/Q4189754
4062,http://www.wikidata.org/entity/Q4190020
4063,http://www.wikidata.org/entity/Q4190022
4067,http://www.wikidata.org/entity/Q4191663
4069,http://www.wikidata.org/entity/Q4192026
4071,http://www.wikidata.org/entity/Q4192370
4076,http://www.wikidata.org/entity/Q4192797
4079,http://www.wikidata.org/entity/Q4196781
4084,http://www.wikidata.org/entity/Q4197369
4087,http://www.wikidata.org/entity/Q4197511
4091,http://www.wikidata.org/entity/Q4198471
4092,http://www.wikidata.org/entity/Q4198473
4094,http://www.wikidata.org/entity/Q4198499
4095,http://www.wikidata.org/entity/Q4198500
4096,http://www.wikidata.org/entity/Q4198501
4099,http://www.wikidata.org/entity/Q4203404
4104,http://www.wikidata.org/entity/Q4204011
4108,http://www.wikidata.org/entity/Q4208298
4110,http://www.wikidata.org/entity/Q4209417
4114,http://www.wikidata.org/entity/Q4210315
4116,http://www.wikidata.org/entity/Q4210823
4118,http://www.wikidata.org/entity/Q4210826
4123,http://www.wikidata.org/entity/Q4210860
4125,http://www.wikidata.org/entity/Q4210895
4126,http://www.wikidata.org/entity/Q4211311
4130,http://www.wikidata.org/entity/Q4213654
4135,http://www.wikidata.org/entity/Q4219792
4136,http://www.wikidata.org/entity/Q4221444
4139,http://www.wikidata.org/entity/Q4222458
4144,http://www.wikidata.org/entity/Q4223675
4146,http://www.wikidata.org/entity/Q4224295
4147,http://www.wikidata.org/entity/Q4225709
4150,http://www.wikidata.org/entity/Q4226230
4152,http://www.wikidata.org/entity/Q4226469
4155,http://www.wikidata.org/entity/Q4226628
4158,http://www.wikidata.org/entity/Q4227136
4161,http://www.wikidata.org/entity/Q4229233
4162,http://www.wikidata.org/entity/Q4229235
4165,http://www.wikidata.org/entity/Q4230368
4168,http://www.wikidata.org/entity/Q4230709
4174,http://www.wikidata.org/entity/Q4231776
4176,http://www.wikidata.org/entity/Q4232121
4187,http://www.wikidata.org/entity/Q4237459
4188,http://www.wikidata.org/entity/Q4237460
4195,http://www.wikidata.org/entity/Q4237740
4201,http://www.wikidata.org/entity/Q4240486
4202,http://www.wikidata.org/entity/Q4240488
4207,http://www.wikidata.org/entity/Q4242153
4209,http://www.wikidata.org/entity/Q4242155
4213,http://www.wikidata.org/entity/Q4242605
4214,http://www.wikidata.org/entity/Q4242673
4215,http://www.wikidata.org/entity/Q4242674
4221,http://www.wikidata.org/entity/Q4247423
4222,http://www.wikidata.org/entity/Q4250896
4224,http://www.wikidata.org/entity/Q4256772
4226,http://www.wikidata.org/entity/Q4259371
4233,http://www.wikidata.org/entity/Q4262653
4237,http://www.wikidata.org/entity/Q4263439
4239,http://www.wikidata.org/entity/Q4264888
4240,http://www.wikidata.org/entity/Q4264889
4242,http://www.wikidata.org/entity/Q4265405
4247,http://www.wikidata.org/entity/Q4265465
4252,http://www.wikidata.org/entity/Q4270549
4254,http://www.wikidata.org/entity/Q4271425
4256,http://www.wikidata.org/entity/Q4271434
4257,http://www.wikidata.org/entity/Q4271436
4259,http://www.wikidata.org/entity/Q4272204
4270,http://www.wikidata.org/entity/Q4278358
4272,http://www.wikidata.org/entity/Q4278522
4276,http://www.wikidata.org/entity/Q4280177
4279,http://www.wikidata.org/entity/Q4282158
4280,http://www.wikidata.org/entity/Q4282161
4282,http://www.wikidata.org/entity/Q4285869
4288,http://www.wikidata.org/entity/Q4291798
4290,http://www.wikidata.org/entity/Q4291916
4292,http://www.wikidata.org/entity/Q4293309
4293,http://www.wikidata.org/entity/Q4293312
4294,http://www.wikidata.org/entity/Q4293324
4298,http://www.wikidata.org/entity/Q4295920
4301,http://www.wikidata.org/entity/Q4297679
4302,http://www.wikidata.org/entity/Q4297931
4304,http://www.wikidata.org/entity/Q4299082
4305,http://www.wikidata.org/entity/Q4300058
4306,http://www.wikidata.org/entity/Q4302299
4307,http://www.wikidata.org/entity/Q4302307
4309,http://www.wikidata.org/entity/Q4305513
4312,http://www.wikidata.org/entity/Q4307931
4314,http://www.wikidata.org/entity/Q4308339
4317,http://www.wikidata.org/entity/Q4309288
4319,http://www.wikidata.org/entity/Q4314294
4323,http://www.wikidata.org/entity/Q4316400
4327,http://www.wikidata.org/entity/Q4320405
4329,http://www.wikidata.org/entity/Q4320408
4330,http://www.wikidata.org/entity/Q4320410
4331,http://www.wikidata.org/entity/Q4320411
4332,http://www.wikidata.org/entity/Q4320791
4334,http://www.wikidata.org/entity/Q4320804
4342,http://www.wikidata.org/entity/Q4329619
4343,http://www.wikidata.org/entity/Q4330661
4351,http://www.wikidata.org/entity/Q4334529
4353,http://www.wikidata.org/entity/Q4334552
4358,http://www.wikidata.org/entity/Q4336374
4361,http://www.wikidata.org/entity/Q4336380
4366,http://www.wikidata.org/entity/Q4336838
4368,http://www.wikidata.org/entity/Q4337575
4369,http://www.wikidata.org/entity/Q4337576
4370,http://www.wikidata.org/entity/Q4337586
4371,http://www.wikidata.org/entity/Q4337588
4376,http://www.wikidata.org/entity/Q4338709
4377,http://www.wikidata.org/entity/Q4338738
4378,http://www.wikidata.org/entity/Q4338740
4380,http://www.wikidata.org/entity/Q4342079
4381,http://www.wikidata.org/entity/Q4342214
4386,http://www.wikidata.org/entity/Q4343840
4390,http://www.wikidata.org/entity/Q4347736
4391,http://www.wikidata.org/entity/Q4349114
4393,http://www.wikidata.org/entity/Q4359778
4394,http://www.wikidata.org/entity/Q4360138
4395,http://www.wikidata.org/entity/Q4360140
4401,http://www.wikidata.org/entity/Q4360889
4402,http://www.wikidata.org/entity/Q4360890
4403,http://www.wikidata.org/entity/Q4361137
4405,http://www.wikidata.org/entity/Q4362234
4406,http://www.wikidata.org/entity/Q4363575
4411,http://www.wikidata.org/entity/Q4364454
4413,http://www.wikidata.org/entity/Q4366180
4416,http://www.wikidata.org/entity/Q4366263
4422,http://www.wikidata.org/entity/Q4368304
4423,http://www.wikidata.org/entity/Q4368627
4424,http://www.wikidata.org/entity/Q4371457
4425,http://www.wikidata.org/entity/Q4371469
4428,http://www.wikidata.org/entity/Q4372806
4429,http://www.wikidata.org/entity/Q4372857
4430,http://www.wikidata.org/entity/Q4372859
4431,http://www.wikidata.org/entity/Q4372895
4434,http://www.wikidata.org/entity/Q4373088
4435,http://www.wikidata.org/entity/Q4373089
4436,http://www.wikidata.org/entity/Q4373590
4438,http://www.wikidata.org/entity/Q4374899
4439,http://www.wikidata.org/entity/Q4375806
4440,http://www.wikidata.org/entity/Q4375815
4442,http://www.wikidata.org/entity/Q4377416
4450,http://www.wikidata.org/entity/Q4379920
4453,http://www.wikidata.org/entity/Q4380589
4456,http://www.wikidata.org/entity/Q4382794
4462,http://www.wikidata.org/entity/Q4386926
4463,http://www.wikidata.org/entity/Q4386930
4465,http://www.wikidata.org/entity/Q4386952
4468,http://www.wikidata.org/entity/Q4387169
4471,http://www.wikidata.org/entity/Q4387799
4473,http://www.wikidata.org/entity/Q4388380
4476,http://www.wikidata.org/entity/Q4389027
4479,http://www.wikidata.org/entity/Q4389371
4480,http://www.wikidata.org/entity/Q4389375
4485,http://www.wikidata.org/entity/Q4389577
4488,http://www.wikidata.org/entity/Q4391404
4490,http://www.wikidata.org/entity/Q4391605
4493,http://www.wikidata.org/entity/Q4394296
4494,http://www.wikidata.org/entity/Q4394318
4498,http://www.wikidata.org/entity/Q4395761
4500,http://www.wikidata.org/entity/Q4396681
4503,http://www.wikidata.org/entity/Q4397753
4506,http://www.wikidata.org/entity/Q4397772
4510,http://www.wikidata.org/entity/Q4399525
4511,http://www.wikidata.org/entity/Q4399794
4512,http://www.wikidata.org/entity/Q4399827
4513,http://www.wikidata.org/entity/Q4399828
4516,http://www.wikidata.org/entity/Q4400189
4517,http://www.wikidata.org/entity/Q4400190
4519,http://www.wikidata.org/entity/Q4403654
4520,http://www.wikidata.org/entity/Q4403927
4529,http://www.wikidata.org/entity/Q4410497
4534,http://www.wikidata.org/entity/Q4411049
4541,http://www.wikidata.org/entity/Q4413959
4542,http://www.wikidata.org/entity/Q4415020
4544,http://www.wikidata.org/entity/Q4416533
4554,http://www.wikidata.org/entity/Q4421985
4555,http://www.wikidata.org/entity/Q4421989
4557,http://www.wikidata.org/entity/Q4422856
4559,http://www.wikidata.org/entity/Q4422859
4561,http://www.wikidata.org/entity/Q4423017
4564,http://www.wikidata.org/entity/Q4423205
4566,http://www.wikidata.org/entity/Q4423210
4567,http://www.wikidata.org/entity/Q4423421
4569,http://www.wikidata.org/entity/Q4424518
4584,http://www.wikidata.org/entity/Q4430861
4588,http://www.wikidata.org/entity/Q4438464
4589,http://www.wikidata.org/entity/Q4438661
4590,http://www.wikidata.org/entity/Q4438662
4592,http://www.wikidata.org/entity/Q4438753
4594,http://www.wikidata.org/entity/Q4439306
4595,http://www.wikidata.org/entity/Q4439307
4598,http://www.wikidata.org/entity/Q4439591
4599,http://www.wikidata.org/entity/Q4439593
4600,http://www.wikidata.org/entity/Q4439596
4601,http://www.wikidata.org/entity/Q4439599
4602,http://www.wikidata.org/entity/Q4440034
4606,http://www.wikidata.org/entity/Q4442417
4608,http://www.wikidata.org/entity/Q4442419
4612,http://www.wikidata.org/entity/Q4442890
4613,http://www.wikidata.org/entity/Q4442891
4616,http://www.wikidata.org/entity/Q4443254
4617,http://www.wikidata.org/entity/Q4443288
4619,http://www.wikidata.org/entity/Q4443297
4622,http://www.wikidata.org/entity/Q4443342
4623,http://www.wikidata.org/entity/Q4443539
4624,http://www.wikidata.org/entity/Q4443609
4625,http://www.wikidata.org/entity/Q4443611
4627,http://www.wikidata.org/entity/Q4443726
4628,http://www.wikidata.org/entity/Q4443727
4630,http://www.wikidata.org/entity/Q4444397
4633,http://www.wikidata.org/entity/Q4444442
4634,http://www.wikidata.org/entity/Q4444467
4638,http://www.wikidata.org/entity/Q4444498
4641,http://www.wikidata.org/entity/Q4446865
4643,http://www.wikidata.org/entity/Q4447198
4649,http://www.wikidata.org/entity/Q4447884
4652,http://www.wikidata.org/entity/Q4448054
4654,http://www.wikidata.org/entity/Q4448057
4656,http://www.wikidata.org/entity/Q4452378
